what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311602231101
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1311602231526
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311602232309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311602301599
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311602301625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311602326652
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1311602354430
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311602357089
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311602358808
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1311602358869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311602360929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311602362537
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1311602362542
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311602364915
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311602366536
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311602377799
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311602433562
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311602433593
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1311603330015
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311603330015
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311603331972
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311603331996
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1311603400817
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311603402402
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311603402447
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311603408327
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1311603536990
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311603541376
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311603541393
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311603541393
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1311603542073
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311603542074
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311603544833
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311603546953
